region,townsize,gender,age,agecat,ed,edcat,jobcat,union,employ,empcat,retire,income,lninc,inccat,debtinc,creddebt,lncreddebt,othdebt,lnothdebt,default,jobsat,marital,spoused,spousedcat,reside,pets,pets_cats,pets_dogs,pets_birds,pets_reptiles,pets_small,pets_saltfish,pets_freshfish,homeown,hometype,address,addresscat,cars,carown,cartype,carvalue,carcatvalue,carbought,carbuy,commute,commutecat,commutetime,commutecar,commutemotorcycle,commutecarpool,commutebus,commuterail,commutepublic,commutebike,commutewalk,commutenonmotor,telecommute,reason,polview,polparty,polcontrib,vote,card,cardtype,cardbenefit,cardfee,cardtenure,cardtenurecat,card2,card2type,card2benefit,card2fee,card2tenure,card2tenurecat,active,bfast,tenure,churn,longmon,lnlongmon,longten,lnlongten,tollfree,tollmon,lntollmon,tollten,lntollten,equip,equipmon,lnequipmon,equipten,lnequipten,callcard,cardmon,lncardmon,cardten,lncardten,wireless,wiremon,lnwiremon,wireten,lnwireten,multline,voice,pager,internet,callid,callwait,forward,confer,ebill,owntv,hourstv,ownvcr,owndvd,owncd,ownpda,ownpc,ownipod,owngame,ownfax,news,response_01,response_02,response_03,totalspend,pred_total_spend
4,1.0,0,70,6,16,3,5,0,33,5,1,59,4.07753744390572,3,2.1,0.05699400000000001,-2.8648092798460363,1.1820060000000001,0.16721299511315496,0,2,0,-1,-1,1,10,2,1,0,2,0,0,5,0,2,27,5,2,1,0,20.1,2,0,1,3,2,22.0,1,0,1,0,0,0,0,0,0,1,9,2,0,0,0,2,3,3,0,29,5,1,2,1,0,24,5,1,1,60,0,9.7,2.272125885509337,555.2,6.319328409192595,1,51.25,3.9367156180185177,3190.5,8.067932923308401,0,0.0,,0.0,,1,47.0,3.8501476017100584,2685.0,7.895436006942965,0,0.0,,0.0,,0,0,1,2,1,1,1,1,0,1,23,1,1,1,0,1,0,0,1,1,0,0,1,1066.23,426.28915001470716
4,2.0,0,43,4,14,2,3,0,6,3,0,57,4.04305126783455,3,14.299999999999999,4.442295,1.4911711347934273,3.708705,1.3106827590811339,1,2,0,-1,-1,1,0,0,0,0,0,0,0,0,0,2,8,3,3,1,1,25.6,2,0,1,1,1,18.0,1,0,0,0,0,0,0,1,0,0,2,6,0,1,1,3,3,1,0,12,4,1,2,3,0,8,3,0,1,27,0,4.6,1.5260563034950492,102.3,4.627909672957581,1,22.0,3.091042453358316,575.9,6.355934034512627,1,26.5,3.2771447329921766,690.4,6.537271139769218,0,0.0,,0.0,,0,0.0,,0.0,,0,0,0,0,0,1,1,1,1,1,18,1,1,1,1,0,0,1,0,0,0,0,0,1211.13,640.8638649604632
4,3.0,0,56,5,12,2,2,1,4,2,0,29,3.367295829986474,2,7.199999999999999,0.7809119999999998,-0.24729281154721305,1.3070879999999998,0.2678017621383536,0,4,0,-1,-1,3,2,1,1,0,0,0,0,0,1,1,10,3,1,1,1,11.600000000000001,1,0,0,4,3,25.0,0,0,0,1,0,0,0,0,0,0,9,4,0,0,1,2,2,2,0,5,2,5,1,4,1,4,2,1,3,14,0,5.95,1.7833912195575383,86.25,4.457250055911469,1,17.0,2.833213344056216,227.5,5.427150238391005,0,0.0,,0.0,,1,10.5,2.3513752571634776,115.0,4.74493212836325,0,0.0,,0.0,,0,0,0,0,0,1,1,0,0,1,16,1,1,1,0,0,0,1,0,0,0,0,0,514.79,367.39603340839085
3,4.0,0,66,6,16,3,6,1,18,5,1,12,2.4849066497880004,1,12.7,1.12776,0.120233364480533,0.3962399999999999,-0.9257351907021549,0,3,0,-1,-1,1,11,0,0,0,0,0,0,11,0,2,30,5,2,0,1,5.800000000000001,1,0,1,1,1,31.0,1,1,1,0,0,0,0,0,0,0,2,6,0,0,1,2,1,3,0,17,5,5,4,2,0,13,4,0,2,25,0,8.8,2.174751721484161,217.2,5.38081858805978,1,18.75,2.9311937524164198,477.9,6.169401505584112,0,0.0,,0.0,,0,0.0,,0.0,,0,0.0,,0.0,,1,1,0,0,1,1,1,1,0,1,25,1,0,1,0,0,0,1,0,1,0,1,0,221.89000000000001,352.5431319489183
2,1.0,0,73,6,18,4,5,0,25,5,1,9,2.1972245773362196,1,19.7,0.684378,-0.3792448824252353,1.088622,0.08491267625707623,0,3,0,-1,-1,1,6,2,0,0,0,0,0,4,0,2,24,4,4,0,0,5.1000000000000005,1,1,0,1,1,21.0,1,0,0,0,0,0,0,0,0,0,1,4,0,0,0,4,4,4,0,25,5,1,2,3,0,23,5,1,2,50,0,14.6,2.681021528714291,766.05,6.641247441761762,0,0.0,,0.0,,1,22.65,3.120159851929043,1144.75,7.042941551537205,1,41.25,3.71965111278069,2070.0,7.635303886259415,0,0.0,,0.0,,1,0,0,3,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,180.87,221.12356551818522
2,2.0,0,26,3,13,2,5,1,6,3,0,85,4.442651256490317,4,8.200000000000001,2.6695100000000003,0.9818949349709416,4.30049,1.4587289696956833,1,2,1,14,2,4,6,0,1,0,0,0,0,5,1,3,4,2,2,1,1,35.7,2,0,0,1,1,17.0,1,0,0,0,1,0,0,1,0,0,9,5,0,0,1,2,1,3,1,2,2,4,1,3,0,1,1,0,3,11,0,5.8,1.7578579175523736,36.05,3.584906863730958,1,18.0,2.8903717578961645,182.2,5.205104984825858,0,0.0,,0.0,,1,12.25,2.505525936990736,140.0,4.941642422609304,0,0.0,,0.0,,0,0,0,0,1,1,1,1,0,1,14,1,1,1,0,0,1,0,0,1,1,0,0,414.56,563.6094906074926
1,2.0,0,54,5,10,1,2,0,3,2,0,25,3.2188758248682006,2,6.800000000000001,0.7106,-0.34164559539521033,0.9894000000000002,-0.01065658018852866,0,1,0,-1,-1,2,8,0,0,0,0,0,0,8,1,3,26,5,2,1,0,13.100000000000001,1,1,0,3,2,21.0,0,1,1,1,0,0,0,0,0,0,2,6,1,0,0,3,3,4,1,2,2,1,2,1,0,3,2,1,2,15,0,3.9,1.3609765531356006,50.85,3.928880122494569,0,0.0,,0.0,,0,0.0,,0.0,,1,26.25,3.2676659890376327,410.0,6.016157159698354,0,0.0,,0.0,,0,0,0,0,0,0,0,0,1,1,18,1,1,0,0,0,0,0,0,0,0,0,0,770.26,478.26707530742766
4,1.0,1,39,4,12,2,6,0,12,4,0,48,3.871201010907891,2,18.5,1.4030399999999998,0.3386413110489083,7.476959999999999,2.0118262922642685,1,1,1,14,2,3,3,1,2,0,0,0,0,0,1,1,8,3,2,1,0,21.8,2,0,1,1,1,29.0,1,0,0,1,1,0,0,0,0,0,9,6,0,0,0,3,4,1,0,21,5,2,4,3,0,21,5,1,2,70,0,25.2,3.2268439945173775,1735.75,7.459194875633383,0,0.0,,0.0,,0,0.0,,0.0,,1,16.25,2.7880929087757464,1100.0,7.003065458786462,0,0.0,,0.0,,0,0,0,0,0,1,1,1,0,1,27,1,1,1,0,0,0,0,0,0,0,0,0,354.76,363.95875652122027
3,3.0,0,24,2,18,4,2,0,0,1,0,29,3.367295829986474,2,7.199999999999999,0.45727199999999996,-0.782476879145244,1.6307279999999997,0.48902654087794106,0,1,1,18,4,4,0,0,0,0,0,0,0,0,0,2,2,1,2,0,0,12.0,1,0,0,7,4,29.0,0,0,1,0,0,0,1,0,0,0,9,4,1,0,1,4,4,2,1,6,3,1,1,3,0,2,2,0,1,9,1,9.05,2.2027647577118348,72.7,4.286341384539473,0,0.0,,0.0,,0,0.0,,0.0,,0,0.0,,0.0,,0,0.0,,0.0,,0,0,0,0,0,0,0,0,0,1,17,1,1,1,0,1,1,0,0,0,0,0,0,496.88000000000005,366.49739617938
4,3.0,1,26,3,17,4,2,0,0,1,0,64,4.1588830833596715,3,3.6999999999999997,1.091648,0.08768848103627067,1.276352,0.2440060089486193,0,1,1,14,2,5,7,1,2,0,0,0,0,4,1,3,2,1,2,1,0,25.1,2,1,0,1,1,19.0,1,0,1,0,0,0,0,1,0,0,9,4,0,0,1,2,2,4,0,8,3,3,1,1,0,8,3,1,3,34,1,9.75,2.277267285009756,303.65,5.7158757223435845,0,0.0,,0.0,,0,0.0,,0.0,,1,10.25,2.327277705584417,355.0,5.872117789475416,0,0.0,,0.0,,0,0,0,0,0,0,0,0,0,1,17,1,1,1,0,0,0,0,0,0,0,1,0,287.99,401.48060548071726
2,1.0,1,19,2,14,2,6,0,0,1,0,13,2.5649493574615367,1,12.4,0.357864,-1.027602253025421,1.2541360000000001,0.2264468892806912,0,2,0,-1,-1,2,7,0,0,0,0,0,0,7,0,1,0,1,2,1,0,8.4,1,1,0,1,1,21.0,1,1,0,0,0,0,0,0,0,0,9,1,1,1,1,2,4,1,0,1,1,3,4,4,0,1,1,1,3,2,0,2.3,0.8329091229351039,7.05,1.9530276168241774,1,12.75,2.5455312716044354,26.5,3.2771447329921766,0,0.0,,0.0,,1,43.5,3.7727609380946383,35.0,3.5553480614894135,0,0.0,,0.0,,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,266.77,230.67798764441338
3,1.0,0,60,5,12,2,3,0,21,5,0,131,4.875197323201151,5,5.3,3.1451789999999997,1.1458708042720331,3.797821,1.3344274812109804,0,1,1,13,2,3,7,0,0,0,0,0,0,7,1,1,32,5,2,1,0,63.1,3,1,0,1,1,16.0,1,0,1,0,1,0,0,0,0,0,9,5,0,1,1,4,4,2,0,22,5,1,3,3,0,23,5,1,3,51,0,12.05,2.489064659936664,589.05,6.378511069692128,1,41.25,3.71965111278069,2165.7,7.680498913813225,0,0.0,,0.0,,1,10.75,2.3749057545736716,565.0,6.336825731146441,0,0.0,,0.0,,0,0,0,0,1,1,0,1,0,1,21,1,1,1,0,0,0,0,0,1,0,0,0,637.33,611.4702419890776
3,1.0,0,24,2,16,3,2,0,0,1,0,10,2.302585092994046,1,6.1,0.31903,-1.1424701367319943,0.29097,-1.234535109908576,1,1,0,-1,-1,1,8,0,3,0,0,0,0,5,1,1,5,2,1,1,0,5.5,1,0,1,1,1,14.0,1,0,0,0,0,0,0,0,0,0,9,5,0,1,0,2,1,3,0,4,2,3,1,2,1,2,2,1,1,8,0,3.3,1.1939224684724346,26.75,3.2865344733420154,0,0.0,,0.0,,0,0.0,,0.0,,0,0.0,,0.0,,0,0.0,,0.0,,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,176.4,218.30332551799813
3,3.0,1,31,3,11,1,4,0,6,3,0,27,3.295836866004329,2,0.6,0.070146,-2.6571764947294003,0.091854,-2.387554919004138,0,4,1,13,2,2,7,0,0,2,0,0,0,5,0,2,10,3,2,0,0,12.4,1,0,0,1,1,18.0,1,0,1,1,1,0,0,1,0,0,9,6,1,1,1,2,2,2,0,13,4,3,1,3,0,13,4,1,3,63,0,25.05,3.2208738275308737,1667.05,7.4188108763021825,0,0.0,,0.0,,0,0.0,,0.0,,1,18.5,2.917770732084279,1090.0,6.993932975223189,0,0.0,,0.0,,0,0,0,0,1,1,0,1,0,1,29,1,1,1,0,1,0,0,0,1,0,0,0,621.78,291.9687608459762
1,1.0,1,61,5,14,2,3,0,11,4,1,11,2.3978952727983707,1,41.699999999999996,1.3669259999999999,0.31256442313830224,3.220074,1.169404340658709,0,5,0,-1,-1,1,8,0,0,0,0,0,0,8,0,2,20,4,2,0,1,5.1000000000000005,1,0,0,1,1,23.0,1,0,0,0,0,0,0,0,0,0,9,7,1,0,0,1,3,1,0,11,4,3,4,4,0,9,3,0,2,37,1,5.35,1.6770965609079151,179.5,5.190175207928333,0,0.0,,0.0,,1,32.35,3.4766140209469096,1135.85,7.03513654830923,1,13.0,2.5649493574615367,480.0,6.173786103901937,0,0.0,,0.0,,1,0,0,4,0,0,0,0,1,1,19,0,0,0,0,1,1,1,0,0,0,0,0,190.57000000000002,357.3099072501467
4,2.0,0,24,2,18,4,5,0,0,1,0,51,3.9318256327243257,3,6.4,1.1326080000000003,0.12452293806658296,2.131392,0.7567752873961545,1,1,0,-1,-1,1,11,2,1,0,0,0,0,8,1,1,3,2,0,-1,-1,-1.0,-1,-1,1,4,3,27.0,0,0,0,1,0,0,0,1,0,0,9,4,0,0,1,3,4,3,0,6,3,1,1,2,0,6,3,1,1,35,1,7.8,2.0541237336955462,200.1,5.2988172415896875,1,23.75,3.1675825304806504,840.85,6.734413284968759,1,60.95,4.110053855927281,2148.6,7.672571746232442,1,11.75,2.463853240590168,425.0,6.052089168924417,1,62.35,4.132763672126045,2127.95,7.662914353944893,1,1,1,2,1,1,1,1,1,1,14,1,1,1,1,1,1,1,1,1,0,0,1,805.7,457.04542271930126
3,1.0,1,66,6,17,4,1,0,12,4,0,57,4.04305126783455,3,12.8,3.224832,1.1708808558675914,4.071168,1.403929936171204,0,4,0,-1,-1,1,2,2,0,0,0,0,0,0,0,2,13,3,1,0,0,31.8,2,0,0,4,3,22.0,0,0,0,1,0,0,0,0,0,0,9,2,1,0,1,1,3,3,0,17,5,4,2,1,0,13,4,1,2,49,1,4.2,1.4350845252893227,215.2,5.371567828287629,0,0.0,,0.0,,0,0.0,,0.0,,0,0.0,,0.0,,0,0.0,,0.0,,0,0,0,0,1,0,0,0,0,1,23,1,1,1,0,1,0,0,0,0,0,1,0,481.94,700.9083868461806
3,3.0,0,50,5,12,2,3,0,13,4,0,54,3.9889840465642745,3,9.0,0.8553599999999999,-0.156232846031583,4.004639999999999,1.3874536888397369,0,4,0,-1,-1,1,5,0,0,0,0,0,0,5,0,2,14,3,1,1,0,28.5,2,0,0,4,3,35.0,0,0,0,1,0,0,0,0,0,0,9,4,0,0,0,2,3,3,0,22,5,5,3,3,0,12,4,0,3,34,0,9.6,2.2617630984737906,276.6,5.622572419230658,0,0.0,,0.0,,0,0.0,,0.0,,1,21.0,3.044522437723423,730.0,6.593044534142437,0,0.0,,0.0,,0,0,0,0,0,0,0,0,0,1,17,1,1,1,0,0,0,0,0,0,0,0,1,687.97,459.81707915204333
2,4.0,1,64,5,16,3,4,0,22,5,0,98,4.584967478670572,4,13.100000000000001,5.302094,1.6681018368684821,7.535906000000001,2.0196790637355457,0,1,1,13,2,2,0,0,0,0,0,0,0,0,1,1,29,5,3,1,1,47.2,3,0,1,1,1,26.0,1,0,1,0,1,0,0,1,0,1,9,5,0,0,1,4,3,4,0,25,5,3,2,1,0,21,5,0,3,60,0,18.2,2.9014215940827497,1079.1,6.983882639369688,0,0.0,,0.0,,1,32.95,3.4949912609485163,1973.1,7.587361188975415,1,13.75,2.6210388241125804,835.0,6.727431724850855,0,0.0,,0.0,,1,0,0,1,1,1,0,0,1,1,24,1,1,1,0,1,1,1,0,0,0,0,0,776.4200000000001,443.6153170204142
3,5.0,1,46,4,18,4,2,0,2,2,0,28,3.332204510175204,2,20.7,1.1012399999999998,0.09643681763678483,4.69476,1.5464469931427833,1,1,0,-1,-1,3,10,2,1,0,0,0,0,7,1,1,15,3,1,0,0,13.700000000000001,1,0,1,5,3,22.0,0,0,0,1,1,0,0,1,0,0,9,3,0,1,1,4,1,1,0,27,5,2,1,3,0,18,5,1,1,50,0,9.15,2.21375387928743,464.7,6.141392036090933,0,0.0,,0.0,,1,35.2,3.5610460826040513,1814.65,7.503647890637851,1,14.25,2.6567569067146595,610.0,6.413458957167357,1,25.25,3.228826155721369,1199.2,7.089409946788388,0,0,0,4,0,0,1,1,1,1,28,1,1,1,0,1,1,1,0,0,0,0,0,144.53,280.18085048944994
2,5.0,1,29,3,19,4,1,0,1,1,0,69,4.23410650459726,3,5.8999999999999995,1.2375839999999998,0.21316109194492627,2.8334159999999997,1.0414830508731243,1,2,1,14,2,5,0,0,0,0,0,0,0,0,1,2,8,3,1,1,0,37.2,2,1,0,10,5,39.0,1,1,0,1,0,1,0,0,0,1,1,4,1,0,1,3,4,3,1,11,4,2,1,1,0,6,3,1,3,21,0,6.3,1.840549633397487,149.6,5.007965065540377,1,15.5,2.740840023925201,354.7,5.871272361779576,0,0.0,,0.0,,0,0.0,,0.0,,0,0.0,,0.0,,1,0,1,1,1,1,1,0,1,1,21,1,1,1,0,1,1,1,0,0,0,0,0,1056.93,400.1840016515767
4,2.0,0,69,6,9,1,1,1,30,5,0,149,5.003946305945459,5,0.7000000000000001,0.162708,-1.8157980957139646,0.880292,-0.1275016083675446,0,3,1,9,1,2,2,0,2,0,0,0,0,0,1,1,38,5,1,0,1,78.4,3,0,0,1,1,24.0,1,0,0,1,0,0,0,0,0,1,9,4,0,0,1,2,3,2,0,35,5,3,4,4,0,25,5,0,2,67,0,27.6,3.3178157727231046,1865.35,7.531203982030884,1,46.25,3.834061463958434,3096.75,8.03810845343431,0,0.0,,0.0,,1,12.75,2.5455312716044354,835.0,6.727431724850855,0,0.0,,0.0,,1,1,0,0,1,1,1,1,0,1,15,1,1,1,0,0,0,0,0,1,0,0,1,162.49,536.776130725025
4,2.0,1,60,5,11,1,1,0,22,5,0,155,5.043425116919247,5,8.7,2.090175,0.7372477945288028,11.394824999999999,2.43315930496673,0,3,1,13,2,4,5,0,3,2,0,0,0,0,1,1,19,4,2,1,1,69.4,3,0,0,1,1,16.0,1,0,0,1,0,0,0,1,0,0,9,6,1,1,1,3,2,3,1,29,5,4,2,2,0,28,5,1,2,64,0,24.25,3.188416617383492,1446.35,7.276798420456334,1,12.25,2.505525936990736,804.85,6.690655924652239,0,0.0,,0.0,,1,37.0,3.6109179126442243,2535.0,7.837948916025283,0,0.0,,0.0,,1,0,0,0,0,0,0,1,0,1,22,1,1,1,0,0,1,0,0,1,0,0,0,1243.47,615.5564380291001
5,2.0,0,50,5,20,5,2,0,2,2,0,49,3.8918202981106265,2,15.6,1.94922,0.6674292925543157,5.69478,1.739549965775449,1,4,0,-1,-1,1,0,0,0,0,0,0,0,0,0,1,13,3,3,1,0,15.8,1,1,0,1,1,28.0,1,0,0,1,0,0,0,0,0,0,9,1,1,0,1,4,3,2,0,3,2,3,4,2,1,5,2,1,1,21,0,4.35,1.4701758451005926,66.45,4.196449785159254,1,14.75,2.691243082785829,316.7,5.757954953544594,0,0.0,,0.0,,0,0.0,,0.0,,0,0.0,,0.0,,0,1,0,1,1,0,1,0,0,1,20,1,1,1,0,1,1,0,0,0,0,1,0,575.03,365.9737404281499
4,2.0,0,73,6,12,2,5,0,26,5,1,17,2.833213344056216,1,13.8,0.783564,-0.24390253577415286,1.562436,0.44624614178953576,0,5,0,-1,-1,1,2,2,0,0,0,0,0,0,1,1,25,4,1,1,1,7.9,1,1,0,4,3,23.0,0,0,0,1,0,0,0,1,1,1,9,4,0,0,0,4,1,2,0,40,5,3,4,3,1,30,5,0,2,72,0,44.2,3.7887247890836524,3073.6,8.030604792014293,0,0.0,,0.0,,0,0.0,,0.0,,1,19.5,2.970414465569701,1340.0,7.200424892944957,0,0.0,,0.0,,1,0,0,0,0,1,1,0,0,1,17,1,1,1,0,0,0,0,0,1,0,0,0,79.65,249.87217389723202
3,1.0,0,68,6,12,2,2,0,7,3,0,31,3.4339872044851463,2,15.299999999999999,2.08692,0.7356892948256145,2.65608,0.9768513516425026,0,3,0,-1,-1,1,2,2,0,0,0,0,0,0,0,1,14,3,1,0,0,16.5,1,1,0,1,1,30.0,1,0,0,0,0,1,0,0,0,1,9,1,1,1,1,3,4,3,0,14,4,2,1,2,0,13,4,0,1,42,1,6.9,1.9315214116032138,276.5,5.6222108209623896,1,17.0,2.833213344056216,688.55,6.534587937173135,1,27.7,3.3214324131932926,1138.85,7.037774260305872,1,32.5,3.481240089335692,1310.0,7.177782416195197,0,0.0,,0.0,,1,0,0,4,0,0,0,0,1,1,17,1,1,1,0,1,1,1,0,1,0,0,0,345.03000000000003,318.0821096159062
3,3.0,0,57,5,17,4,1,0,9,3,0,39,3.6635616461296463,2,20.5,1.9507799999999997,0.6682292925969823,6.044219999999999,1.7991024434833134,0,3,1,9,1,5,1,0,1,0,0,0,0,0,1,1,25,4,3,1,0,18.900000000000002,1,1,0,1,1,30.0,1,0,1,1,0,1,0,1,0,0,9,4,0,0,1,4,4,4,0,34,5,2,2,3,0,26,5,1,3,63,0,14.1,2.6461747973841225,800.35,6.685049131992707,0,0.0,,0.0,,0,0.0,,0.0,,1,4.5,1.5040773967762742,290.0,5.66988092298052,0,0.0,,0.0,,1,0,0,3,0,0,0,0,0,1,23,1,1,1,0,1,0,0,0,1,0,0,1,443.59,335.4275436539569
2,5.0,0,29,3,19,4,1,0,1,1,0,156,5.049856007249537,5,1.0999999999999999,0.12012,-2.1192640358670074,1.59588,0.4674253082309351,0,3,0,-1,-1,3,5,2,0,0,0,0,0,3,0,2,5,2,1,1,1,68.60000000000001,3,1,0,4,3,31.0,0,1,0,1,0,0,1,0,0,0,9,5,1,0,1,3,2,2,0,11,4,4,4,1,1,9,3,1,1,33,1,10.15,2.3174737054877963,323.95,5.780589182895966,0,0.0,,0.0,,1,35.35,3.565298392342582,1124.85,7.025404972415508,0,0.0,,0.0,,1,29.5,3.3843902633457743,908.75,6.812070028847729,1,1,0,4,0,0,0,0,1,1,26,1,1,1,0,1,1,1,0,1,0,0,0,273.26,627.2571008082476
5,1.0,1,63,5,15,3,2,0,9,3,1,17,2.833213344056216,1,6.4,0.34380800000000006,-1.067671916961474,0.744192,-0.29545621292583574,0,5,1,11,1,2,9,0,0,0,0,0,0,9,1,3,14,3,3,1,1,7.1000000000000005,1,1,0,1,1,22.0,1,0,0,1,0,0,1,0,0,0,9,3,0,0,0,2,3,3,0,17,5,4,4,2,0,12,4,0,2,36,0,12.3,2.509599262378372,435.15,6.075690799235523,1,23.0,3.1354942159291497,822.55,6.71240927106543,0,0.0,,0.0,,1,19.5,2.970414465569701,700.0,6.551080335043404,0,0.0,,0.0,,1,0,0,3,0,0,0,0,0,1,13,0,1,1,0,1,0,0,0,1,0,1,0,8.65,271.6332367983248
4,2.0,0,49,4,17,4,2,0,5,2,0,60,4.0943445622221,3,8.4,1.2045599999999999,0.18611435503265075,3.83544,1.344284160962826,1,3,1,19,4,3,0,0,0,0,0,0,0,0,1,1,17,4,1,1,0,36.800000000000004,2,1,0,8,4,26.0,0,0,1,0,0,0,0,1,0,0,9,4,0,0,0,4,1,1,0,16,5,1,4,2,0,15,4,1,1,43,0,18.2,2.9014215940827497,757.3,6.629759476119777,1,19.5,2.970414465569701,858.3,6.754953688724174,0,0.0,,0.0,,1,5.75,1.749199854809259,185.0,5.220355825078324,0,0.0,,0.0,,1,0,0,0,1,0,0,0,0,1,20,1,1,1,0,0,0,0,0,1,0,1,0,534.5600000000001,459.76779015234376
2,5.0,1,51,5,12,2,1,0,8,3,0,122,4.804021044733257,4,13.600000000000001,5.375808000000001,1.681908888297364,11.216192000000001,2.417358448547999,1,5,1,16,3,2,9,1,1,0,0,0,0,7,1,3,22,4,4,1,0,25.700000000000003,2,0,0,1,1,37.0,1,0,0,1,1,0,0,1,0,0,2,5,0,0,1,3,3,3,1,12,4,4,4,4,0,15,4,1,1,45,0,7.8,2.0541237336955462,345.4,5.844703165712578,1,24.5,3.1986731175506815,1077.3,6.982213189900147,0,0.0,,0.0,,1,21.5,3.068052935133617,865.0,6.762729506931879,0,0.0,,0.0,,0,0,0,0,1,1,1,1,0,1,20,1,1,1,0,0,1,0,0,0,0,0,0,392.67,770.572124139342
5,5.0,0,22,2,17,4,1,0,0,1,0,32,3.4657359027997265,2,7.1,0.21583999999999998,-1.5332178865226913,2.0561599999999998,0.7208401655766938,1,1,0,-1,-1,1,0,0,0,0,0,0,0,0,1,1,2,1,1,1,1,14.5,1,0,1,8,4,30.0,0,1,1,0,1,0,0,1,0,0,9,6,0,1,0,4,1,1,0,3,2,3,4,3,0,2,2,0,3,3,1,3.8,1.33500106673234,12.2,2.501435951739211,1,20.75,3.0325462466767075,78.75,4.366278277705742,1,42.1,3.7400477406883357,85.0,4.442651256490317,1,14.25,2.6567569067146595,30.0,3.4011973816621555,1,32.55,3.482777368654578,80.15,4.383899879055562,0,1,1,4,1,1,1,1,0,1,20,1,0,1,1,1,1,1,0,0,0,0,0,231.99,325.88243368621784
2,2.0,0,51,5,12,2,1,0,8,3,0,43,3.7612001156935624,2,4.1000000000000005,0.446039,-0.8073488868388836,1.316961,0.2753268095664135,0,4,1,15,3,2,0,0,0,0,0,0,0,0,1,1,24,4,4,1,0,18.6,1,1,0,1,1,27.0,1,0,0,0,0,0,0,0,0,0,9,4,0,1,0,2,3,4,1,31,5,3,2,2,0,22,5,1,1,64,0,34.85,3.551053137206533,2355.7,7.764593202198561,1,34.5,3.5409593240373143,2094.65,7.6471417539602795,0,0.0,,0.0,,1,19.75,2.9831534913471307,1220.0,7.106606137727303,0,0.0,,0.0,,1,0,0,0,1,1,1,1,0,1,23,1,1,1,0,0,0,0,0,1,0,0,0,347.54,363.0443857350644
4,4.0,1,53,5,16,3,3,0,14,4,0,142,4.955827057601261,5,13.600000000000001,3.340976,1.2062629798708175,15.971024000000002,2.77077608039673,0,4,0,-1,-1,1,5,0,0,0,0,5,0,0,0,3,20,4,2,1,0,73.2,3,1,0,10,5,25.0,1,0,0,0,0,0,0,0,0,1,9,5,0,0,0,2,4,2,0,7,3,3,1,1,0,12,4,1,1,29,0,9.45,2.2460147415056513,240.15,5.481263728110833,1,31.0,3.4339872044851463,853.25,6.749052587786816,1,42.7,3.754198920234579,1213.7,7.101428824112316,1,23.75,3.1675825304806504,650.0,6.476972362889683,1,36.25,3.590439381300684,926.55,6.831468010810018,0,0,1,1,1,1,1,1,0,1,12,1,1,1,1,1,0,0,1,1,0,0,0,620.87,513.4449437481687
5,5.0,0,75,6,15,3,5,0,31,5,1,123,4.812184355372417,4,1.0999999999999999,0.420783,-0.8656380176142519,0.932217,-0.07018965877982754,0,3,1,14,2,2,0,0,0,0,0,0,0,0,1,1,30,5,2,1,1,59.900000000000006,3,1,0,8,4,29.0,0,1,0,1,0,1,0,1,0,0,9,4,0,1,1,4,1,4,0,35,5,3,4,2,0,27,5,1,2,69,0,22.0,3.091042453358316,1510.55,7.32022910190086,0,0.0,,0.0,,1,33.4,3.5085558999826545,2278.5,7.731272610703937,1,57.5,4.051784947803305,4105.0,8.31996102188653,0,0.0,,0.0,,1,0,0,2,0,0,0,0,1,1,19,1,1,1,0,1,1,1,0,1,0,1,0,202.4,482.32171912342005
1,3.0,1,30,3,10,1,5,0,9,3,0,32,3.4657359027997265,2,0.8999999999999999,0.042624,-3.1553378040642133,0.24537599999999998,-1.4049635509990126,0,2,1,9,1,5,0,0,0,0,0,0,0,0,1,1,2,1,4,1,1,17.2,1,1,0,1,1,25.0,1,1,0,1,0,0,0,1,0,0,9,6,0,0,1,3,1,1,0,6,3,2,3,4,1,6,3,1,3,7,0,5.7,1.7404661748405046,53.45,3.9787466374710543,0,0.0,,0.0,,0,0.0,,0.0,,0,0.0,,0.0,,0,0.0,,0.0,,0,0,0,0,0,0,0,0,0,1,20,1,1,1,0,0,0,1,0,0,0,0,0,89.06,306.14699232532274
3,3.0,1,65,6,8,1,6,0,33,5,1,14,2.6390573296152584,1,7.3,0.15432200000000001,-1.8687139503857,0.867678,-0.1419346008892771,0,5,0,-1,-1,1,4,0,0,0,0,0,0,4,0,1,37,5,2,1,0,7.4,1,1,0,1,1,30.0,1,0,0,0,0,0,0,1,0,0,9,6,1,1,0,2,4,3,0,3,2,3,4,4,0,4,2,0,1,10,0,5.8,1.7578579175523736,36.4,3.594568774642695,0,0.0,,0.0,,0,0.0,,0.0,,0,0.0,,0.0,,0,0.0,,0.0,,0,0,0,0,0,0,0,0,0,1,17,0,0,1,0,1,0,0,0,0,0,0,0,104.46,223.0042749024069
